pipeline_id,execution_time,records_processed,missing_values,duplicate_records,alert_count
4,4.772238466554057,2393,4,4,1
2,6.090484849668416,3334,5,2,0
1,4.481552236429041,2203,5,2,2
7,2.7215896567653357,1656,5,1,1
8,5.038162662158202,843,8,3,1
6,3.4666564016167403,4572,0,0,2
4,8.087676613829062,3962,9,4,1
6,4.480110995054822,2748,5,4,1
3,3.6640613238577284,1444,7,0,2
8,8.949601599306686,4380,7,4,0
10,6.477779404884946,2550,2,1,0
2,3.206451772391567,3785,4,2,1
5,3.418171880006792,3355,9,1,1
1,5.948365962181363,1830,3,1,2
6,5.086952602069798,2503,0,1,2
2,6.780351085440949,4115,8,0,1
4,3.6746473980168335,2287,4,3,1
6,6.402218249596954,2746,1,0,0
10,0.5234233177839123,4172,1,0,0
8,4.691116261482456,2655,6,1,0
8,3.7656417079785363,3979,3,3,0
6,4.08990675866516,3520,0,0,2
4,4.7942507077478425,551,4,3,0
8,7.2770072791873925,2659,1,1,0
8,2.6919202413579058,4890,6,0,1
10,0.6239139911800002,4151,8,3,0
1,2.923892857776773,4415,0,4,1
4,7.044871863856319,2612,1,0,1
4,1.7100173290168503,3121,5,0,0
7,3.8561047188302466,1854,7,0,0
7,6.679154749623662,4254,6,3,1
8,4.883142913491293,709,8,2,2
5,7.257413441700641,737,1,0,1
7,0.9302090331009927,835,8,4,2
8,4.356781824937968,4338,3,4,2
9,7.674354332709998,2076,2,1,0
3,2.7462367077356697,999,6,2,0
3,7.069619686776172,2064,4,2,0
4,4.528619233879676,1290,4,3,0
5,5.868258850111846,4040,1,1,1
10,7.529313814045082,3622,5,3,2
1,5.859672302096177,1635,5,1,1
7,3.8175008812612674,4444,3,2,2
9,6.124125504250457,2848,4,3,1
8,3.6764003094379896,4824,6,1,2
5,5.546733705570776,649,7,2,0
4,2.4963140811504547,3706,5,2,2
7,5.05818934682459,4028,4,0,0
5,7.378586156577529,2124,2,3,2
7,4.402460554869883,3074,6,0,1
1,7.187380877698622,4928,7,2,2
1,11.18685906134181,4769,2,3,1
10,4.9421053703775755,3784,4,3,1
3,6.22838431248397,2608,1,4,0
2,5.953725169764114,4447,9,1,2
2,5.450207318348157,2763,9,4,1
7,6.575792048317792,2112,3,4,2
10,4.503809936254674,4315,3,2,0
2,3.674911799450915,1077,7,1,0
4,1.9473544571389838,922,2,4,2
2,4.314483013826343,3263,4,4,1
6,6.8028683302707345,1729,4,3,1
8,3.120405777613737,3676,1,2,1
10,5.493355793065515,1253,8,4,2
4,4.753780272938139,1187,3,1,1
5,3.7585637539148045,1222,8,0,1
4,1.2939193404934666,1246,8,0,1
3,7.725709398241573,4837,1,2,0
5,6.034381060766757,3212,8,0,1
9,10.33057565541852,1207,8,3,2
8,7.158826027915083,934,1,3,2
8,7.681087957297096,983,5,1,1
8,1.5012925379532036,4018,8,2,2
8,1.4663292708768814,2033,3,2,2
7,5.084624122105174,669,1,0,1
8,2.703769153037375,1520,6,4,0
8,3.6374263063119487,1347,8,4,1
8,10.052528360249937,1195,5,4,2
10,7.379752343363722,3846,3,1,2
7,3.1286889153364075,4513,0,2,1
1,0.26775897286024897,531,3,0,2
4,2.9601253237918996,676,2,1,0
4,3.885611114122555,3464,6,3,1
5,4.357472661479848,2612,9,3,2
10,2.441907497846758,4386,4,3,0
6,7.259701184661589,2002,2,2,2
4,3.5770784122834933,2815,1,3,0
2,6.297155345205419,3144,1,4,2
6,5.107774843782044,565,4,3,1
8,6.876954110172084,4728,7,1,2
8,4.524159343113909,2428,7,3,1
7,3.1500271226840595,1084,4,4,0
6,3.8028255917960685,2248,1,3,0
2,3.831029771284391,2704,3,0,2
7,9.129101103152468,4130,6,4,1
5,5.153010543678577,2392,5,2,1
6,5.009265629407754,2929,9,3,0
10,6.7640530814170985,3593,6,1,0
8,4.999860290491742,1473,4,3,2
8,7.24335263862874,4524,1,1,0
3,4.255844478597771,3142,7,0,0
7,4.0527204991746215,1942,1,2,1
1,3.039453007970344,4829,7,4,1
1,8.700094660101403,1977,6,4,1
7,4.8603503524687905,1270,2,2,0
10,2.6519150807570093,805,3,0,2
9,5.393654443958436,501,6,0,2
7,3.6998922458731185,770,3,3,0
10,4.220797537092138,3714,8,0,2
5,5.621506863455436,1363,6,3,0
8,8.041970480508201,3239,0,1,2
2,5.203170716346082,3414,0,2,0
9,3.5779264590896984,606,3,1,1
6,3.9901703154115444,3668,8,1,2
9,6.312894373820937,3099,3,1,1
2,1.0833181684261186,2735,4,1,1
3,2.9146354474078158,3299,0,4,2
8,5.425292152394681,2011,1,0,0
1,1.5866608452505035,518,3,2,1
10,4.3749642417302725,1358,3,2,1
7,4.043469928684968,1916,9,1,0
7,6.754897044151336,3532,5,2,0
1,4.499435333761601,1926,5,3,2
9,7.3733827652060935,3031,7,2,2
8,5.157746046476122,4538,8,1,0
4,8.552902261618533,4613,0,2,1
10,2.2250220712164572,2731,0,0,0
5,8.234253682535956,2952,5,1,2
2,4.177745687541221,3346,3,4,1
9,7.947899402452819,3702,3,0,1
6,7.370469399770329,2316,0,2,2
3,-0.7038156815653505,2280,8,4,1
7,5.958336420639679,4603,2,0,0
9,6.995239525615796,1204,4,3,2
3,7.657185473342233,1841,9,0,1
2,2.6467256284411547,3962,0,4,2
7,6.180685794028459,4090,7,3,1
7,5.390147357331456,1659,2,2,0
4,5.862817933932649,4222,0,1,2
9,6.997872973186037,3938,9,2,1
8,7.313419705452869,4060,5,1,0
1,3.688514090471058,3582,0,1,0
1,5.530838663693313,2215,2,4,0
5,5.082270634424256,2743,4,3,1
6,4.52129475546069,2260,3,3,1
3,4.712449577661919,4507,6,0,0
9,5.391974484113273,2296,5,2,0
10,3.796036795065467,3175,2,4,0
6,6.766073557061761,3736,7,2,0
4,7.538616576583699,543,7,0,0
7,3.358846888828209,988,1,0,1
8,7.636659775878244,4776,6,4,2
9,3.362613151547718,3648,0,0,2
6,6.79557382337957,1456,1,4,2
6,7.632957621181136,2614,7,0,1
8,4.810978607840322,1615,0,3,2
5,3.3790045160324427,2281,1,4,2
3,3.8226340045767406,3326,0,3,2
3,5.723713731297713,1150,4,3,2
6,8.929308824819929,2376,6,4,0
2,1.61453431792658,840,5,2,1
6,5.200483929623955,3450,5,1,2
6,4.823855701805976,3875,5,0,0
8,4.086956476463781,2945,7,0,2
7,4.838436116542771,3250,4,2,2
8,3.915606356301845,2644,9,1,2
9,7.486310823724816,1854,6,2,2
6,7.68498761333345,3776,2,1,2
3,5.176270542294045,948,8,4,0
10,4.71770997302742,4672,9,4,2
3,4.01392665474587,1297,2,3,0
1,5.180562675505353,3996,5,3,2
5,8.69566205773525,2682,2,4,1
4,4.7925315275972835,3826,0,3,0
9,3.321135203947481,1145,0,4,2
9,4.204476217306298,1219,2,2,0
5,6.50693992353776,2022,3,0,2
10,3.56452659190479,1569,1,4,2
4,4.932587810674952,3575,8,4,0
7,5.945766270325478,4307,7,4,2
6,3.7162742878939463,3861,2,3,2
4,1.4711885584698967,2656,6,3,2
10,2.8572290722937956,2813,3,3,2
2,3.2824669822540526,4005,4,3,2
1,4.5423453882867175,4639,3,2,2
4,5.088599322790555,1132,8,4,0
4,6.647402594754222,2699,6,2,1
1,2.545487982670586,3563,3,3,2
6,6.35657374141435,3410,7,2,0
4,4.258152977700397,1122,1,4,1
1,1.4289054022363046,860,6,4,0
1,5.02714731876841,2867,0,3,1
1,7.632535102999936,709,7,4,1
8,6.766229103316966,3967,5,2,1
10,4.847459177955866,1430,4,1,0
8,7.251541232257502,4443,8,4,1
2,5.38444536109461,1377,8,2,2
7,6.962377655644876,2999,2,2,2
8,1.6767953300623963,3023,8,2,1
8,2.5006543694794705,4851,8,4,1
10,6.458071971145439,891,1,1,2
7,8.078564988689648,4402,4,3,0
5,5.834591461825012,2821,1,3,0
1,4.005326253248396,4481,0,4,2
9,3.298968282853421,638,6,4,0
7,4.369369672810384,602,3,0,0
2,7.42727398343353,983,4,1,1
6,4.314945923425212,4819,3,2,0
2,7.095522482774838,4573,5,2,2
1,6.30514625090909,2348,1,3,0
7,8.427851600853987,2384,7,4,1
2,5.400523743073014,3705,3,1,2
2,4.900807277635917,2661,7,3,2
5,7.195344211360536,1964,2,1,2
5,3.1294744094039633,1143,4,4,1
7,4.111966045778125,3936,2,2,2
1,1.6399905089403037,1110,6,0,1
8,2.491350881904009,4802,2,1,1
3,8.84674375945962,2043,7,2,0
4,6.3846291472814,4039,8,1,2
9,2.2585968340541305,1966,1,1,0
4,7.389657989254109,1416,2,1,0
10,3.5926049076093136,1681,6,4,1
5,6.281901216666794,2646,4,3,0
7,6.252027208791342,2772,9,1,0
4,8.329981400165398,1351,6,4,0
1,3.9245404989990904,1219,1,0,2
9,3.5195412256399305,2514,3,3,0
4,-0.37808502951691736,3972,0,4,1
9,4.756453746613656,4142,4,0,2
6,6.450659663968466,4370,7,3,1
1,6.723947670538947,563,0,4,2
3,7.504798759257517,1059,6,0,2
2,5.579611483996787,2233,6,4,2
9,6.009562236478334,1169,6,0,1
1,5.136240881427229,4394,0,1,0
9,6.414909671105802,2042,2,1,2
9,3.13151528580002,1771,1,3,1
8,2.183070338169497,2915,4,0,2
8,3.3425239811174343,3291,1,1,0
1,5.427247435173314,3554,4,3,2
8,2.399150668389505,2958,4,2,1
10,3.733511680791624,3565,3,1,2
3,3.7974114339296685,1663,6,1,1
7,6.563642421930912,3249,9,4,0
1,6.3201909210607585,2448,5,2,0
1,5.140972184517834,559,1,0,2
10,5.902129763275114,3602,3,3,0
5,5.941580887933941,832,6,2,1
5,4.272760885734057,4671,8,0,2
8,3.9150013872245433,689,8,1,1
7,8.073372831244741,4060,2,3,2
8,0.021744390395352475,795,0,3,1
6,3.517393262125495,3048,8,2,2
6,4.5924349571801875,676,7,4,1
2,6.119902854638694,1299,6,0,1
6,7.271013052206383,1305,5,2,2
5,8.713463208376293,2242,9,4,1
3,4.81657863425974,714,6,4,0
6,4.950528750620332,2379,8,4,1
8,5.72522012123036,3200,5,3,2
9,3.937758123342156,1096,9,0,0
1,2.6315254558882497,2217,2,0,0
3,4.807499067471963,1855,2,2,1
3,6.490744584003595,4723,3,1,1
8,4.514153107647038,1792,9,2,1
1,5.826870777436186,3098,9,0,0
5,1.2623653742569276,3937,7,3,0
3,5.036809246838917,641,9,2,0
2,4.19310681857135,3716,8,1,2
8,2.4497524890176297,3339,7,2,2
3,6.314425007169694,4840,9,4,1
7,8.69129113854863,4013,1,1,2
1,6.979917851361771,3250,3,4,2
6,7.1074980109568795,2214,3,3,1
3,6.424954069233609,1635,1,0,1
8,6.292902899292439,4221,7,2,0
6,1.401136128848968,2409,2,2,0
2,4.744098099856022,2747,1,4,1
6,6.017339533291735,4602,6,4,1
7,6.062809562401735,2048,0,0,2
5,7.54341237853941,3139,5,2,2
3,2.935204700733642,3331,2,0,2
4,6.214543230815398,1506,2,4,1
4,2.869917992014773,3721,4,4,1
6,4.57660082032188,3562,2,1,0
10,4.876073985529449,3552,3,4,2
1,6.725141828097903,4929,2,4,0
4,6.489906776800688,2819,6,0,1
10,5.240661175423278,4039,2,1,2
4,0.6959249575585815,2866,9,1,0
10,5.8896674659841075,1026,3,2,1
1,4.464647045922425,3307,1,3,0
9,7.783611783238201,1695,1,2,2
4,7.306987088680738,2253,8,2,0
7,3.1239541861886844,2172,0,2,0
3,6.164348477981171,2528,0,1,1
10,6.2038212123208085,2154,9,0,2
3,6.0583671592338515,4541,0,4,0
8,5.799162149491197,1347,2,1,1
8,6.2603091729365,1367,1,4,2
1,8.002971631147993,1273,2,4,1
10,3.897239333546927,1042,4,3,2
2,3.1883807534857596,4917,8,2,1
8,6.565430271011007,1285,1,3,1
1,1.2332758107376836,3805,0,2,1
8,6.308047721125741,3383,5,1,0
8,5.953877937084094,948,2,4,0
2,0.308994952775552,3810,6,3,1
4,3.727326680779269,2405,5,1,2
6,8.151949051215968,4909,6,1,1
9,2.0856469385681202,3751,4,2,0
8,5.425183229898857,884,0,4,2
8,2.9901894000124307,794,2,2,0
7,3.5821073918764688,1738,2,2,1
9,8.832637640854678,3316,6,1,0
2,5.246888691572279,1598,2,2,0
3,6.033901377125846,2237,4,0,0
10,4.775070847146972,2689,3,4,1
8,1.9697333718047538,3265,3,2,0
6,2.6301535862046777,1722,6,2,1
10,7.356860651284465,3742,0,3,1
9,5.30578429669147,4399,6,4,0
10,3.459423288087031,4823,7,4,2
4,4.9558963974862795,910,2,2,0
8,6.323195926567897,3499,2,0,0
10,5.908977695166626,3445,3,3,0
3,3.460421599568309,1377,5,0,2
3,1.849393442125693,1286,6,2,2
8,4.1859069135569085,2609,0,4,1
5,7.218097271873414,2486,3,4,2
3,6.708753930214421,1378,6,0,2
10,5.820806529850325,2107,1,1,0
1,4.658239177067777,2903,0,2,1
3,3.966506475878765,570,0,4,1
9,4.69534319109128,2810,9,1,2
5,6.563543328604242,4901,5,4,2
10,7.020381224471523,3795,4,4,0
2,4.476426470155465,1261,0,1,2
7,10.072462619055187,2621,9,0,2
2,5.184807551554113,4082,2,2,1
4,4.306089100130197,4697,6,1,2
7,7.951338877219102,2129,8,1,0
4,0.9234069404754495,4788,8,4,1
7,5.960067389130711,1585,5,1,1
7,4.854403214733407,2957,2,2,2
1,7.896368639742716,4895,0,0,0
6,6.209846717300383,3766,2,0,1
9,5.278204339683317,953,9,0,0
2,6.325267595093098,3121,1,2,0
3,2.8888353757584957,1118,4,4,2
10,6.933639668957718,1136,7,2,0
5,2.3108284859730577,2848,4,1,1
9,5.7169947616287295,3536,0,3,2
4,5.071228682172049,2749,2,3,1
1,1.4738908472571497,3221,4,3,0
4,5.137884116192099,2849,6,0,0
6,5.563973503412597,4932,4,2,2
5,3.690248052084418,2494,9,2,2
1,2.975156002314784,3320,4,0,1
4,5.984354806856794,1571,6,1,1
6,5.724630002321619,2531,7,3,0
10,5.453638178508087,1749,7,3,2
10,5.017683544709767,1795,6,0,0
4,3.8668739660488063,4056,2,3,0
9,9.544362905329537,827,1,4,1
5,4.403338319503824,1296,0,2,1
8,3.2697732730624334,3361,5,3,1
9,5.108854550420268,3293,8,3,2
10,4.638117907377764,3594,2,4,1
5,4.356974383167019,3477,4,1,2
6,8.748552181211972,1462,8,1,0
1,2.7405043639907856,1768,8,4,2
7,5.074874137587411,872,6,1,1
4,2.8746539501429766,4880,3,0,2
2,3.917950457207943,3068,1,4,2
5,8.472231899790064,4193,1,2,1
3,5.562890111443786,2104,3,2,1
6,5.5387411903767685,595,0,2,0
8,3.1210375437442917,4869,3,3,2
7,4.150756882566436,4441,5,4,0
3,8.646243043117007,1700,5,4,0
8,5.998724492873822,4444,6,1,2
2,4.320570296714191,631,4,4,0
10,5.881214513939878,3615,8,4,2
9,5.535327726422418,1890,1,1,0
4,3.321120692296247,1649,1,4,0
1,4.262383502955852,4010,3,4,2
8,9.50907220421573,4147,3,0,1
7,5.784005166893282,1307,3,1,2
5,1.8619159773809146,550,0,0,1
10,6.020420296492822,3708,3,3,2
5,7.6061765460558926,555,4,1,2
7,3.191243639694545,4164,8,4,1
5,4.08631540663304,1243,2,4,1
8,7.907541909917036,3376,2,0,2
6,5.069824937652461,579,4,0,2
5,4.71424355441742,4972,9,3,2
9,2.327883940243042,4440,5,3,1
2,7.141132616961734,3466,2,4,2
1,4.623061926498746,4228,0,2,1
8,0.6580341296864614,625,9,3,0
3,1.8547249704674917,718,7,4,1
7,3.8768387696346047,1447,0,3,0
10,2.854315413674729,4873,1,1,2
8,3.168076492600043,1094,2,0,2
6,9.689339790606862,640,5,4,1
10,6.415046027332208,3393,3,3,0
9,-0.1546900459886862,3555,3,0,2
7,4.3713561775589955,2130,8,2,2
10,4.821013185292264,1376,5,3,0
5,2.0461321321267314,4705,1,4,2
8,6.068772611071886,3160,6,1,2
2,0.9172213497201627,3890,2,0,1
7,7.193893915540741,2529,8,0,2
4,7.883059963445768,3052,5,1,0
9,9.705170157914004,4111,7,4,2
1,1.851341491534174,1540,0,2,1
7,2.2582052829997283,814,1,1,2
6,6.3853440685054625,3959,5,2,0
8,7.365360110131954,4672,2,4,2
5,6.617905322717144,3525,0,3,0
1,7.159434014388522,3446,5,3,1
1,7.753654723930068,3736,4,4,2
9,5.4045007910584655,4180,8,2,2
10,4.574900173158815,3606,5,1,1
6,2.2636455841491925,2037,4,4,0
10,4.4037891895684025,4372,0,4,0
5,4.710223195338208,2367,0,3,2
1,3.1006308533514897,1661,0,1,0
6,4.923551597685872,4420,6,3,0
6,2.8752420658410345,4382,5,2,2
3,7.226664672694339,3256,4,2,0
8,5.85164893835832,2412,3,0,0
1,4.080792622323372,764,7,4,2
1,5.37768121565217,4928,7,1,2
6,2.7898204752837,1802,4,1,0
10,2.992614473761473,1694,3,3,2
1,3.732290723445555,2026,1,3,0
6,4.616143859181798,4104,6,1,0
1,5.282403624978048,4894,4,3,0
6,5.290312733792011,2748,2,0,0
3,2.3624446670053993,1658,8,4,2
8,4.838542234215684,4867,8,0,2
6,3.3638893588368908,4013,9,2,1
1,-1.8179334749012677,2578,7,1,2
5,11.151171063045899,1644,0,0,1
8,3.402698548094177,568,2,0,0
3,3.5136956917103888,4217,1,3,2
6,2.3071277552788163,3508,3,3,0
5,2.8850140906056523,1326,1,3,1
6,4.622655370171767,1669,7,2,2
10,7.703626648240056,1483,0,0,2
1,4.61130265690464,4477,3,4,2
7,4.352875381530651,3834,4,3,2
9,7.400547954042775,2840,9,2,0
2,3.9512069389298334,2515,3,2,2
10,5.042298791151332,1952,7,3,1
5,3.1568598695740375,2633,1,1,2
10,8.37026700190514,1539,8,0,1
4,7.097020480071693,4713,1,3,1
6,4.694025260933267,3966,1,4,0
6,4.201113436258548,3526,1,0,2
2,4.936321086726522,4757,9,2,1
2,4.723234842778399,3247,7,4,2
4,1.9063606693546533,4762,2,0,0
1,7.1653349028507485,4895,9,4,0
9,4.545724439511229,3995,9,2,2
7,8.796680752092291,4355,7,3,1
7,5.843631421525164,1061,6,4,0
3,-0.04217330025938537,2703,9,3,1
3,2.4367531003018987,3919,3,2,1
1,0.7078897865634781,1644,6,2,2
3,2.4119038913622037,3199,7,4,0
3,1.7327966516212396,2051,5,4,2
4,5.505134980763681,4521,5,2,2
4,4.367829316787448,1060,2,4,2
3,6.481079836057778,1687,4,4,1
10,4.923800834652077,3633,9,4,2
8,4.51938186371033,3911,1,4,0
8,9.006413898538687,2189,4,0,1
1,5.445645267717005,4907,4,2,2
7,4.838976964994851,2923,6,2,0
2,3.293118159863914,1869,3,1,2
1,2.648172968660745,1080,5,3,2
3,6.541002036784203,1476,8,1,2
4,6.421391995669719,4772,3,4,1
6,8.143157477898,2856,5,4,2
10,5.957823186605631,618,8,0,0
5,4.213794325120909,2042,9,0,2
4,6.022020557540634,3543,0,0,2
8,4.8393987955921185,1472,7,0,1
4,6.730770268147539,1415,0,0,2
10,7.668663653704088,1937,3,0,0
2,4.662887307232425,1086,2,0,0
3,8.514619279629478,850,3,0,2
6,7.376694535243039,3062,6,0,0
8,5.035368678862142,2370,8,2,0
8,6.341486550115877,772,8,0,2
9,5.6109937739603675,3427,9,3,0
7,5.043987985608587,4858,0,0,0
2,8.82629011294602,3939,9,4,2
8,6.035208921981383,3541,0,4,1
7,3.3180632787378803,4448,8,0,1
8,2.9440606461427827,2264,3,0,2
3,3.025806159095545,4790,2,4,1
7,5.979009001836347,2270,8,3,1
10,4.3169726553618855,2022,4,1,1
9,5.666587433225555,1331,5,2,1
3,6.872792569922745,1061,0,4,2
10,9.057427060864576,4040,0,0,1
6,4.363053532623286,4636,6,2,1
2,2.1828987853335393,1979,9,0,2
2,8.584804130661453,4966,7,1,2
5,2.0857983553618573,1705,7,1,1
5,2.007142585088416,1156,6,4,0
7,8.532900519933797,4440,8,2,2
2,7.132463055474959,1089,0,2,2
7,5.969680682452364,4826,1,1,1
5,4.900158005093052,1871,2,0,0
6,4.521591965209492,4251,4,4,2
8,3.6983479500113225,4259,3,3,2
10,4.433913651449168,2600,3,1,2
4,4.905169237938556,2384,7,1,0
7,2.2511002161211566,1247,7,4,2
6,3.359542968055088,963,6,0,2
10,0.7761635022716087,1253,0,2,0
2,5.155854904200627,1082,9,1,2
8,5.156202402168653,2705,3,4,0
10,8.557030872530358,4614,0,4,0
9,5.751109844065118,4650,4,4,0
5,3.8879158661692435,4527,2,2,1
10,4.599289996600534,3853,2,1,2
4,5.973644625022203,3308,3,4,2
6,5.455225253090004,4103,1,2,2
8,6.156571838423196,4413,6,0,0
3,5.7540895470758695,1919,3,3,1
10,4.494711469619999,2667,4,1,0
1,3.928413417854001,2644,1,2,2
4,3.8208755920800677,2667,5,3,0
4,3.1494574307558825,2060,8,3,1
1,2.835761432450949,1676,7,2,2
9,8.67692786172495,1768,7,2,0
3,5.249420303292111,4087,1,2,1
5,4.689397097783331,1666,3,4,0
6,4.008231367654187,4075,7,0,0
8,5.857758218661866,3341,0,4,2
6,7.407327772112146,2370,7,3,1
3,6.44652895251148,4429,2,3,0
6,6.843178174623021,2767,7,3,1
1,3.8269424356320423,3386,5,2,2
4,4.991741516433241,659,6,1,2
6,3.8532437762820813,3158,1,4,2
7,5.214062797606484,4263,0,1,1
10,7.545182016116421,1555,5,0,1
3,5.878807689807683,833,2,0,0
9,8.253428731992104,4096,3,4,1
7,4.422952779099717,1391,8,3,2
1,3.3860778919659063,3487,2,0,0
2,6.0242569733885585,4947,1,1,1
1,5.237716726445638,1862,1,1,2
9,5.645404506329335,1425,1,2,2
9,5.3464403259329965,2943,5,3,0
7,4.031131253297048,3077,1,2,2
10,5.391472095539999,4480,6,4,1
3,6.946741071658342,2905,6,0,2
5,7.152215415803909,1919,6,2,0
4,4.020966801629257,3375,1,2,2
7,5.46201186346097,559,6,4,2
9,7.954222165763175,3024,9,1,1
2,4.064218501880951,4297,7,1,1
8,3.7011072011348967,3159,7,4,1
9,6.588805927937742,4596,1,1,1
10,6.237918413960958,2078,4,4,2
10,3.3260478365357775,4906,5,1,1
9,2.201078806084977,3605,8,4,2
10,5.4231122045926945,1207,5,1,1
7,4.162805804270147,2280,9,2,1
9,1.6318474907431728,2913,5,2,1
9,3.6255949523030706,3906,9,1,2
3,6.20521963006915,2661,9,4,1
4,4.69717857817801,4039,5,2,2
2,8.132208090037322,1108,8,0,1
10,0.8255251791625211,808,9,1,1
3,7.675984742974297,4807,6,0,0
5,4.312193240467623,2864,0,0,1
5,4.0231573280872395,684,0,3,2
6,1.8976123267034941,745,3,0,0
7,5.930163698285519,738,1,0,2
7,1.346476012012852,1019,2,3,2
1,6.635807289195835,4407,6,3,0
2,1.9732718699164775,776,6,3,1
9,2.288588079526179,4528,2,4,0
10,2.6175707666346364,4809,1,3,2
2,3.568100065213005,1105,0,4,1
6,6.884151882199001,4553,8,1,0
1,8.007913067243308,3212,9,4,2
3,3.7748129021199457,641,2,1,1
2,4.906873797387869,4161,8,3,2
3,5.979834618145023,2869,3,3,1
5,4.341375272532189,2217,9,1,1
10,5.901515254585993,3927,5,2,0
6,4.991841056991937,2824,6,4,1
9,4.493080242486937,2344,9,0,2
10,2.160368610195805,899,5,3,1
4,5.29808639584934,3063,0,4,2
7,6.916751409296115,2022,5,4,1
6,3.4434443045194345,1834,5,3,1
2,1.063458731621341,3123,4,1,0
10,4.360898715409393,738,2,3,1
8,8.019541289615038,3715,9,4,1
7,7.4238998709755,4147,2,2,2
7,3.839075588434828,2116,9,1,2
8,5.911030009979713,2929,6,3,2
1,6.227091826301134,4152,7,0,1
1,7.980676242979332,2221,2,3,2
8,1.8988354075989893,1772,2,4,2
4,2.862343538740711,3639,6,4,1
5,0.9804892775266927,3378,9,0,2
8,3.6431816033102553,2035,6,1,0
5,7.13261113493767,1035,8,4,0
10,3.880561680088638,1448,5,1,2
4,2.3836221403593876,3142,6,1,2
6,5.453272834964197,4441,9,3,2
5,5.504737673574709,1521,0,1,1
7,2.9659010940973314,933,6,4,0
10,3.9879081856304,1903,1,4,0
7,5.301153041291252,4011,6,2,2
4,6.491972993383578,3435,2,1,2
5,3.702255093021895,4764,8,2,1
3,3.414047306578651,3833,4,3,1
4,8.825109378863882,2102,6,2,0
