pipeline_id,execution_time,records_processed,missing_values,duplicate_records,alert_count,failure
3,88.87,2174,24,11,8,0
6,24.44,8711,65,24,8,0
8,144.44,6496,100,22,2,0
1,73.11,3139,15,75,1,0
7,107.0,4867,49,15,2,0
7,114.1,1221,53,68,8,1
9,35.39,2815,83,16,3,0
8,19.8,3326,11,32,4,0
3,29.24,10884,76,14,1,0
4,147.92,3104,82,71,0,0
8,147.14,10585,69,78,8,0
1,138.73,2439,49,54,3,0
8,18.39,7453,56,7,4,0
6,31.34,7759,100,33,4,0
3,20.96,9156,53,13,6,0
4,87.78,2019,55,0,3,0
9,33.06,1690,1,29,0,0
3,76.3,2544,39,32,3,0
1,76.45,9558,22,32,8,0
2,25.06,11166,84,33,6,0
3,80.06,2388,93,4,1,0
1,119.38,4273,15,24,4,0
7,52.7,10892,9,48,6,0
7,50.33,5812,68,74,3,0
8,112.61,8216,54,64,0,0
1,147.79,10042,96,19,2,0
2,48.17,5201,80,21,0,0
5,24.31,4642,2,2,8,0
10,34.4,9945,50,76,5,0
7,95.15,4216,63,53,10,0
10,32.58,8906,9,44,2,0
10,76.69,2086,71,62,5,1
3,109.03,10276,1,78,5,0
7,12.74,10211,67,55,4,0
4,123.5,10051,20,43,6,0
5,30.49,5528,63,19,4,0
4,27.21,3922,12,70,10,0
7,102.1,11290,50,59,6,0
6,43.4,9315,24,80,1,0
4,148.02,7168,21,20,2,0
6,95.35,8287,67,7,4,0
3,100.84,9294,28,41,10,1
5,81.05,9205,77,14,1,0
1,39.84,6069,61,54,1,0
6,133.37,5305,42,23,2,1
5,17.04,4282,30,32,0,0
4,55.02,9804,32,31,7,0
3,126.41,7323,92,65,3,0
9,103.52,9642,69,76,4,0
7,44.04,4211,68,20,0,0
7,118.52,2391,90,13,2,0
2,108.25,5880,31,14,3,0
9,144.32,1470,89,12,5,1
9,99.86,6740,79,22,10,0
10,66.83,10119,56,78,8,0
5,20.11,9172,68,63,8,1
3,15.52,8722,9,10,9,0
1,114.02,8435,82,14,1,0
3,55.37,7977,72,48,2,0
7,80.31,4156,60,41,9,0
6,52.72,9303,46,35,9,0
4,32.1,5196,91,39,3,0
2,28.29,3910,27,6,0,0
10,18.28,5782,49,9,0,0
6,31.6,8332,66,41,8,0
2,28.46,5299,99,60,1,0
1,108.51,3816,25,74,3,0
4,34.13,6866,11,16,0,0
6,126.29,7320,89,23,5,0
6,36.62,1380,38,1,7,0
5,45.82,3023,97,37,0,0
5,58.14,6279,13,52,9,0
9,32.15,2181,9,2,10,0
10,75.88,1340,87,53,5,0
1,84.65,5281,22,58,10,0
4,46.54,2746,8,36,5,0
